song_id,title,primary_artist,artists,artists_list,artist_count,text_damaged,n_sources,release_date,release_year,explicit,primary_genre,artist_country,bpm,danceability,energy,valence,acousticness,artist2025_name,artist2025_rank,artist2025_monthly_listeners_millions_mar2026,artist2025_followers_millions,artist2025_grammy_wins,artist2025_debut_year,artist2025_primary_genre,artist2025_country,artist2025_gender,artist2025_top_song,sp2023_title,sp2023_artists,sp2023_artist_count,sp2023_release_date,sp2023_release_year,sp2023_spotify_playlists,sp2023_spotify_charts,sp2023_streams,sp2023_apple_playlists,sp2023_apple_charts,sp2023_deezer_playlists,sp2023_deezer_charts,sp2023_shazam_charts,sp2023_bpm,sp2023_key,sp2023_mode,sp2023_danceability,sp2023_valence,sp2023_energy,sp2023_acousticness,sp2023_instrumentalness,sp2023_liveness,sp2023_speechiness,sp2024_title,sp2024_artists,sp2024_artist_count,sp2024_album_name,sp2024_isrc,sp2024_release_date,sp2024_release_year,sp2024_all_time_rank,sp2024_track_score,sp2024_spotify_streams,sp2024_spotify_playlist_count,sp2024_spotify_playlist_reach,sp2024_spotify_popularity,sp2024_youtube_views,sp2024_youtube_likes,sp2024_tiktok_posts,sp2024_tiktok_likes,sp2024_tiktok_views,sp2024_youtube_playlist_reach,sp2024_apple_music_playlist_count,sp2024_airplay_spins,sp2024_siriusxm_spins,sp2024_deezer_playlist_count,sp2024_deezer_playlist_reach,sp2024_amazon_playlist_count,sp2024_pandora_streams,sp2024_pandora_track_stations,sp2024_soundcloud_streams,sp2024_shazam_counts,sp2024_explicit,alltime_title,alltime_artists,alltime_artist_count,alltime_rank,alltime_total_streams,alltime_primary_genre,alltime_artist_country,alltime_bpm,alltime_release_year,alltime_explicit,alltime_danceability,alltime_energy,alltime_valence,alltime_acousticness,wrapped2025_title,wrapped2025_artists,wrapped2025_artist_count,wrapped2025_rank,wrapped2025_streams,wrapped2025_primary_genre,wrapped2025_artist_country,wrapped2025_bpm,wrapped2025_duration_seconds,wrapped2025_release_year,wrapped2025_peak_global_chart_position,wrapped2025_explicit,wrapped2025_danceability,wrapped2025_energy,wrapped2025_valence,wrapped2025_acousticness
64,"10,000 Hours",Dan + Shay,Dan + Shay,Dan + Shay,1,False,1,2019-10-04,2019,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000 Hours",Dan + Shay,1,"10,000 Hours (with Justin Bieber)",USWB11902408,2019-10-04,2019,3364,23.7,1060667446,170,110712,15,,,1100000,42020635,381934707,,124,259442,,49,158029,6,214049080,134289,,3466968,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1000 Blunts,$uicideboy$,$uicideboy$,$uicideboy$,1,False,1,2022-07-29,2022,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000 Blunts,$uicideboy$,1,"Sing Me a Lullaby, My Sweet Temptation",QZAPK2000271,2022-07-29,2022,2237,30.3,189588270,43837,2663499,72,87680985,700043,190,31952,432059,4870198,,2,,,,,6559431,3552,14217001,240381,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,100 MESSAGGI,Lazza,Lazza,Lazza,1,False,1,2024-02-27,2024,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 MESSAGGI,Lazza,1,100 MESSAGGI,ITUM72400349,2024-02-27,2024,2219,30.4,69972816,5282,6183983,73,30283430,232134,,,,59168102,13,11835,,3,3785899,25,1861,2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,10:35,Ti�sto,"Ti�sto, Tate M",Ti�sto; Tate M,2,True,1,2022-11-01,2022,,,,120,0.7,0.79,0.7,0.07,,,,,,,,,,,10:35,"Ti�sto, Tate M",2,2022-11-01,2022,4942,26,325592432,190,104,147,18,63,120,G#,Major,0.7,0.7,0.79,0.07,0.0,0.18,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,10:35,Ti�,Ti�,Ti�,1,True,1,2022-11-03,2022,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:35,Ti�,1,10:35,CYA112001130,2022-11-03,2022,958,49.2,539802784,82093,99413749,74,94379586,652780,11473,5762615,119710596,487764676,187,60512,265,80,1747753,64,43487605,7144,,2064142,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,10 Carros,Chefin,Chefin,Chefin,1,False,1,2023-11-23,2023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 Carros,Chefin,1,10 Carros,BCM9A2300098,2023-11-23,2023,1380,39.8,92949075,13213,6225367,,120775698,1007986,,427521,2569410,366109913,,8,,17,420366,14,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,10 Freaky Girls (with 21 Savage),Metro Boomin,Metro Boomin,Metro Boomin,1,False,1,2018-11-02,2018,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 Freaky Girls (with 21 Savage),Metro Boomin,1,NOT ALL HEROES WEAR CAPES,USUG11802481,2018-11-02,2018,3894,21.6,630863087,164540,26346726,71,93297998,924489,2782,830969,9867664,8322108,34,1753,62,8,45047,20,8811139,20609,,1411636,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,10 Things I Hate About You,Leah Kate,Leah Kate,Leah Kate,1,False,2,2022-03-23,2022,True,,,154,0.54,0.79,0.45,0.01,,,,,,,,,,,10 Things I Hate About You,Leah Kate,1,2022-03-23,2022,1301,0,185550869,23,1,15,0,0,154,G#,Major,0.54,0.45,0.79,0.01,0.0,0.17,0.05,10 Things I Hate About You,Leah Kate,1,10 Things I Hate About You,QZES62254244,2022-03-23,2022,2496,28.4,238502829,38595,7419495,4,26154092,390129,1569194,185586256,2205444414,3453749,17,33938,760,8,66599,7,23587662,15146,,692500,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,11:00 PM,Maluma,Maluma,Maluma,1,False,1,2019-05-17,2019,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00 PM,Maluma,1,11:11,USSD11900166,2019-05-17,2019,1596,36.7,719602988,64741,26033088,67,1040666593,3868761,33557,2730302,29561419,366558466,71,22273,240,39,579722,31,105491631,23969,,2007313,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sof�a R,Sof�a R,Sof�a R,1,True,1,2018-02-16,2018,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sof�a R,1,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",USWL11700238,2018-02-16,2018,983,48.7,667508675,78737,29292148,61,1001147152,7847053,7162351,628778954,8778203835,433920815,97,36727,152,63,323404,41,12798124,11917,,8994016,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,123 Song,D Billions,D Billions,D Billions,1,False,1,2019-10-23,2019,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123 Song,D Billions,1,123 Song,FR96X1996525,2019-10-23,2019,1214,42.9,628692,98,14910,23,1754170433,3004414,458,12632,669921,,,,,,,,,,,9438,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1-800-273-8255,Logic,Logic,Logic,1,False,1,2017-04-28,2017,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-800-273-8255,Logic,1,1-800-273-8255,USUM71702778,2017-04-28,2017,1427,39.0,1332154389,155866,27988875,67,731296296,9138105,472428,26348380,176473936,150565249,114,286,8,32,229786,21,331251079,299963,,6612245,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2002,Anne-Marie,Anne-Marie,Anne-Marie,1,False,1,2015-01-01,2015,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,Anne-Marie,1,Speak Your Mind,GBAHS1800094,2015-01-01,2015,3160,24.5,1531490541,115663,31287443,73,391667255,3102373,3435149,75681966,892595513,,93,64453,104,43,424600,39,47969112,52873,,5500764,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2002 - Remix,Shaun Reynolds,Shaun Reynolds,Shaun Reynolds,1,False,1,2018-05-11,2018,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002 - Remix,Shaun Reynolds,1,2002 (Remix),QZ22B1944940,2018-05-11,2018,1136,44.6,303962,88,6796,8,,,16501062,9430921,137616390,,,,,,,,,,,260,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2055,Sleepy hallow,Sleepy hallow,Sleepy hallow,1,False,2,2021-04-14,2021,True,,,161,0.78,0.52,0.65,0.46,,,,,,,,,,,2055,Sleepy hallow,1,2021-04-14,2021,2226,0,624515457,29,0,44,0,0,161,F#,Minor,0.78,0.65,0.52,0.46,0.0,0.12,0.31,2055,Sleepy Hallow,1,2055,USRC12100442,2021-04-14,2021,488,69.7,811700245,195603,31185690,77,168936854,1450642,321061,90460360,752325431,214637799,39,5018,232,18,217873,8,7644784,21061,66695368,925014,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,20 Min,Lil Uzi Vert,Lil Uzi Vert,Lil Uzi Vert,1,False,1,2017-11-17,2017,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 Min,Lil Uzi Vert,1,Luv Is Rage 2 (Deluxe),USAT21704166,2017-11-17,2017,2830,26.3,1006734157,224587,27766092,77,106339744,850717,43585,19855293,144628943,,19,911,4,5,15053,2,26931509,31699,,2385566,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,20 Tragos,Yi�,Yi�,Yi�,1,True,1,2022-11-25,2022,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 Tragos,Yi�,1,20 Tragos,USL4Q2255557,2022-11-25,2022,2568,27.9,477396,29,18081,,388682045,2199489,20,3983,52662,2285487,,7,,,,,,,,315,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,21,Polo G,Polo G,Polo G,1,False,1,2020-05-15,2020,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,Polo G,1,THE GOAT,USQX92002597,2020-05-15,2020,2814,26.4,500766243,134529,11500707,67,161831915,1890192,62100,5844781,22513039,25064335,21,36,72,2,9498,2,25620725,25187,,436240,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,212,Mainstreet,"Mainstreet, Chefin",Mainstreet; Chefin,2,False,1,2022-01-15,2022,,,,154,0.79,0.52,0.86,0.66,,,,,,,,,,,212,"Mainstreet, Chefin",2,2022-01-15,2022,352,0,143139338,10,0,39,0,0,154,D,Minor,0.79,0.86,0.52,0.66,0.0,0.09,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,21 Reasons (feat. Ella Henderson),Nathan Dawe,Nathan Dawe,Nathan Dawe,1,False,1,2022-04-29,2022,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21 Reasons (feat. Ella Henderson),Nathan Dawe,1,21 Reasons (feat. Ella Henderson),GBAHS2200261,2022-04-29,2022,2964,25.6,305830522,49204,75701853,70,33342986,195870,9907,3779521,88167309,2477288175,88,130577,,44,784381,30,136071,182,,1765444,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,22,JayO,JayO,JayO,1,False,1,2023-02-22,2023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,JayO,1,22,US39N2300484,2023-02-22,2023,4079,21.1,87001628,30898,12034538,62,20680259,263409,269738,68378856,566961428,506356,25,4472,,8,201337,41,43448,383,,845534,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,223's (feat. 9lokknine),YNW Melly,YNW Melly,YNW Melly,1,False,1,2019-08-09,2019,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223's (feat. 9lokknine),YNW Melly,1,223's (feat. 9lokknine),QMCE31902418,2019-08-09,2019,609,61.4,484542375,97431,11914330,64,164470388,1490017,6584665,105210640,999433711,15442781,13,434,,5,31550,,44167227,99074,82438907,1457720,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,23,Chayce Beckham,Chayce Beckham,Chayce Beckham,1,False,1,2021-05-14,2021,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,Chayce Beckham,1,23,QMRSZ2101045,2021-05-14,2021,2511,28.3,217524988,52661,12543368,69,84504714,547950,20410,1883404,21694150,566879139,23,165757,,1,577,20,99882249,21221,4858338,1269712,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,23,Mike WiLL Made-It,Mike WiLL Made-It,Mike WiLL Made-It,1,False,1,2013-01-01,2013,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,Mike WiLL Made-It,1,"23 (feat. Miley Cyrus, Wiz Khalifa & Juicy J) - Single",USUM71312049,2013-01-01,2013,3409,23.5,339514083,62118,14714742,63,1077541932,5697309,791577,18838361,164169789,149601135,26,5802,,12,40463,20,205205235,501321,,4621402,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,23 Preguntas,Anuel AA,Anuel AA,Anuel AA,1,False,1,2021-08-23,2021,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23 Preguntas,Anuel AA,1,23 Preguntas - Single,QMFME2196017,2021-08-23,2021,4158,20.8,154250706,31969,7964623,66,284578688,1844499,48300,5657914,57372493,25292068,20,1699,,7,2284818,6,8480611,2227,,435928,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,24 (feat. Lil Baby),Money Man,Money Man,Money Man,1,False,1,2020-08-14,2020,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24 (feat. Lil Baby),Money Man,1,24 (feat. Lil Baby),USUYG1327132,2020-08-14,2020,3267,24.1,390733154,105426,12610976,64,131372042,1114310,7376,2506375,24693976,4105289,49,43,40,,,2,76615431,34462,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,"24/7, 365",elijah woods,elijah woods,elijah woods,1,False,1,2023-07-24,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24/7, 365",elijah woods,1,"24/7, 365",QZNWU2345439,2023-07-24,2023,2359,29.4,91124161,12758,7968409,71,31715988,242939,614000,19960842,303931523,,13,2410,,,,10,310794,212,,382697,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,24K Magic,Bruno Mars,Bruno Mars,Bruno Mars,1,False,1,2016-10-07,2016,False,,,,,,,,Bruno Mars,17,59.4,65,15,2010,Pop/R&B,USA,Male,APT.,,,,,,,,,,,,,,,,,,,,,,,,24K Magic,Bruno Mars,1,24K Magic,USAT21602944,2016-10-07,2016,1340,40.6,1425996809,175419,63087960,77,181151693,1671253,3667431,115712320,968641395,1465245,238,240328,368,153,1257927,46,301404498,407873,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,25k jacket (feat. Lil Baby),Gunna,"Gunna, Lil Baby",Gunna; Lil Baby,2,False,1,2022-01-07,2022,,,,115,0.9,0.54,0.74,0.16,,,,,,,,,,,25k jacket (feat. Lil Baby),"Gunna, Lil Baby",2,2022-01-07,2022,620,0,54937991,17,3,3,0,0,115,F,Minor,0.9,0.74,0.54,0.16,0.0,0.13,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,295,Sidhu Moose Wala,Sidhu Moose Wala,Sidhu Moose Wala,1,False,2,2021-05-15,2021,False,,,90,0.68,0.76,0.54,0.21,,,,,,,,,,,295,Sidhu Moose Wala,1,2021-05-15,2021,246,4,183273246,4,106,0,0,7,90,B,Minor,0.68,0.54,0.76,0.21,0.0,0.11,0.2,295,Sidhu Moose Wala,1,Moosetape,INU252102408,2021-05-15,2021,2130,31.2,267897492,21677,5861599,68,677472355,11160045,135126,7799090,98802368,628498,8,52,,,,3,,,,335298,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2 Balas,Roylimar y Royerlin,Roylimar y Royerlin,Roylimar y Royerlin,1,False,1,2024-03-08,2024,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Balas,Roylimar y Royerlin,1,2 Balas,QZHN32468120,2024-03-08,2024,3159,24.5,853397,26,1657,,41848181,493092,94800,5045789,94888400,,,,,,,,,,,3223,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2 Be Loved (Am I Ready),Lizzo,Lizzo,Lizzo,1,False,2,2022-07-14,2022,True,,,156,0.72,0.77,0.92,0.09,,,,,,,,,,,2 Be Loved (Am I Ready),Lizzo,1,2022-07-14,2022,3682,6,247689123,41,0,158,2,68,156,G,Major,0.72,0.92,0.77,0.09,0.0,0.08,0.11,2 Be Loved (Am I Ready),Lizzo,1,Special,USAT22203706,2022-07-15,2022,1525,37.6,335194737,36991,30514705,62,63109208,453293,116231,87255462,1189348894,2043679941,32,310508,786,33,1463818,17,23408066,4415,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2/Catorce,Rauw Alejandro,Rauw Alejandro,Rauw Alejandro,1,False,1,2021-02-14,2021,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/Catorce,Rauw Alejandro,1,2/Catorce,USSD12100059,2021-02-14,2021,1107,45.2,534981600,92466,17067105,64,607206864,3535828,833539,233010597,2285726710,149174449,74,9184,,13,245959,32,41372873,8091,,1847960,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2 Hielos,King Savagge,King Savagge,King Savagge,1,False,1,2023-02-02,2023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Hielos,King Savagge,1,2 Hielos,QM4TW2352901,2023-02-02,2023,2443,28.8,76078240,16848,2644680,,60811918,330400,1301526,130766543,1479348962,39905,4,235,,,,2,12110,35,,187445,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2Humpy is Back,2Rare,2Rare,2Rare,1,False,1,2024-04-05,2024,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2Humpy is Back,2Rare,1,2Humpy is Back,USWB12401052,2024-04-05,2024,1861,33.7,299871,71,576253,,,,387200,5817255,40815691,,1,1,,,,7,82867,56,,20511,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2 Million Up,Peezy,Peezy,Peezy,1,False,1,2022-08-12,2022,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Million Up,Peezy,1,ONLY BUILT 4 DIAMOND LINKS,USUYG1439075,2022-08-12,2022,4503,19.6,59038013,22057,7294297,56,67576838,510771,131279,65223102,549768980,10702053,16,81752,1278,3,37754,,6360246,5199,,969319,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2 Phones,Kevin Gates,Kevin Gates,Kevin Gates,1,False,1,2015-11-06,2015,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Phones,Kevin Gates,1,2 Phones,USAT21503158,2015-11-06,2015,3083,24.9,384977271,71685,12302836,61,54470349,646820,99563,19991242,129310076,,46,424,28,4,3857,10,344533623,282610,77602717,1751139,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,300 Noches,Belinda,Belinda,Belinda,1,False,1,2024-04-25,2024,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 Noches,Belinda,1,300 Noches,MXF152301940,2024-04-25,2024,1937,32.9,51637997,2090,37145336,78,17476503,309492,,,,2635352,7,2208,,8,1175213,16,12157,90,1427,131747,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,30 GRADOS,El Turko,El Turko,El Turko,1,False,1,2024-01-26,2024,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 GRADOS,El Turko,1,30 Grados,QM4TW2445323,2024-01-26,2024,1662,35.8,50652672,5098,8000291,72,82330184,425441,,,,188028164,3,599,,5,324993,9,,,,116390,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,30 GRADOS RKT,RUNE,RUNE,RUNE,1,False,1,2024-06-08,2024,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 GRADOS RKT,RUNE,1,30 GRADOS RKT,QZNWU2434670,2024-06-08,2024,1422,39.1,50652672,2,1670163,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,3:15 (Breathe),Russ,Russ,Russ,1,False,1,2021-05-21,2021,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3:15 (Breathe),Russ,1,3:15 (Breathe),TCAFO2147109,2021-05-21,2021,1406,39.5,303510160,72865,7583638,72,153123397,1415230,2651150,208703319,2457741991,6126413,3,895,24,,,,6227767,8443,8179979,1253652,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,34+35,Ariana Grande,Ariana Grande,Ariana Grande,1,False,1,2020-10-30,2020,True,,,,,,,,Ariana Grande,8,72.8,94,2,2013,Pop/R&B,USA,Female,we can't be friends,,,,,,,,,,,,,,,,,,,,,,,,34+35,Ariana Grande,1,Positions,USUM72020423,2020-10-30,2020,727,56.8,978617707,97191,40917688,70,722372895,11582120,254060,60197709,359903081,472873487,109,329936,514,29,259515,20,69822231,54449,,1769544,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,360,Charli xcx,Charli xcx,Charli xcx,1,False,1,2024-05-10,2024,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,Charli xcx,1,360,USAT22401341,2024-05-10,2024,2104,31.4,31940305,3363,94336088,76,3784807,147917,,,,190472731,85,1488,132,38,7757359,69,109331,130,,50140,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,3D (feat. Jack Harlow),Jung Kook,Jung Kook,Jung Kook,1,False,1,2023-09-29,2023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3D (feat. Jack Harlow),Jung Kook,1,3D (feat. Jack Harlow),USA2P2346470,2023-09-29,2023,559,64.3,573249007,27154,33077841,74,166687005,4539515,30142,9786252,66859275,1859365360,19,,25,30,1569004,49,2506963,1609,,1379108,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,3 Haseln�,Jaques Raup�,Jaques Raup�,Jaques Raup�,1,True,1,2023-12-01,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Haseln�,Jaques Raup�,1,3 Haseln�sse - Si,DEN062300845,2023-12-01,2023,4595,19.4,25822176,15387,2650670,,7041124,127998,4034,1858466,31061916,48311550,8,250,,9,163999,1,,,33508,312177,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,Lil Durk,Lil Durk,1,False,1,2020-05-07,2020,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,1,3 Headed Goat,USUM72009132,2020-05-07,2020,3294,23.9,354889332,121632,12554800,65,143802247,1597342,32776,14487556,91865926,19727912,53,5126,,7,47181,7,24480728,26981,,881261,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,3 Nights,Dominic Fike,Dominic Fike,Dominic Fike,1,False,1,2018-10-16,2018,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Nights,Dominic Fike,1,"Don't Forget About Me, Demos",USQX91802455,2018-10-16,2018,2929,25.8,987061577,170786,42953760,73,118458946,1182389,87128,32067807,219224269,5644556,164,5728,178,65,915322,27,18478625,37571,,5057667,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,400 Degreez,JUVENILE,JUVENILE,JUVENILE,1,False,1,2024-03-29,2024,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400 Degreez,JUVENILE,1,400 Degreez (Deluxe Edition),USCM52400062,2024-03-29,2024,687,58.3,11610247,2,2,,,,,,,,,,,,,,34195379,82220,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,500lbs,Lil Tecca,Lil Tecca,Lil Tecca,1,False,1,2023-07-21,2023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500lbs,Lil Tecca,1,500lbs,USUM72309854,2023-07-21,2023,349,82.1,350584176,79228,26972646,68,32342535,452857,638,1056379,11627298,277256864,19,1239,1452,5,31145,19,2538334,6256,18379949,776386,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,505,Arctic Monkeys,Arctic Monkeys,Arctic Monkeys,1,False,2,2007-04-20,2007,False,,,140,0.52,0.85,0.2,0.0,,,,,,,,,,,505,Arctic Monkeys,1,2007-04-20,2007,13985,25,1217120710,30,80,588,1,1,140,,Major,0.52,0.2,0.85,0.0,0.0,0.07,0.05,505,Arctic Monkeys,1,Favourite Worst Nightmare,GBCEL0700074,2007-04-21,2007,3999,21.3,1660504577,315657,60158552,80,611110729,4963235,52713,40161014,229596064,24875,33,5713,21,25,749483,22,43563662,36880,,2550560,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,512,Mora,Mora,Mora,1,False,1,2021-02-05,2021,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,Mora,1,Primer Dia de Clases,QM4TW2165662,2021-02-05,2021,2674,27.2,475820416,85784,28617350,70,270122797,1714650,110300,53172890,369308687,41079392,30,7754,76,8,62828,15,3189429,2491,,698305,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,52 Gaj Ka Daman,Renuka Panwar,Renuka Panwar,Renuka Panwar,1,False,1,2020-10-02,2020,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52 Gaj Ka Daman,Renuka Panwar,1,52 Gaj Ka Daman,INV772001001,2020-10-02,2020,719,57.1,48929060,4295,619647,52,1736697874,8477892,825678,10675705,163717881,28730147,1,5,,,,,,,,148140,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5 Foot 9,Tyler Hubbard,Tyler Hubbard,Tyler Hubbard,1,False,1,2022-05-20,2022,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 Foot 9,Tyler Hubbard,1,5 Foot 9,USUM72206482,2022-05-20,2022,1742,34.9,193680404,27754,13141220,65,893876,7807,104632,16161805,161738459,,18,283251,155,2,87897,29,88808802,26418,5072427,670234,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,679 (feat. Remy Boyz),Fetty Wap,Fetty Wap,Fetty Wap,1,False,1,2015-06-29,2015,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679 (feat. Remy Boyz),Fetty Wap,1,679 (feat. Remy Boyz),QMCE31500250,2015-06-29,2015,1863,33.7,808010338,130977,25603956,71,690889020,4272301,1014761,52308653,243314330,258112509,1,44246,375,6,4160,,,,91184574,4663057,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
